,record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
35444,35445,12,29,2002,17,DM,M,33.0,39.0
35445,35446,12,29,2002,17,PB,M,26.0,33.0
35446,35447,12,29,2002,17,PB,F,25.0,29.0
35447,35448,12,29,2002,17,PB,M,27.0,45.0
35449,35450,12,29,2002,20,PB,M,27.0,42.0
35450,35451,12,29,2002,20,PB,F,25.0,25.0
35451,35452,12,29,2002,20,PB,M,25.0,47.0
35453,35454,12,29,2002,20,PB,F,26.0,29.0
35454,35455,12,29,2002,20,PB,F,26.0,26.0
35455,35456,12,29,2002,20,PB,M,27.0,45.0
35456,35457,12,29,2002,20,PB,F,27.0,32.0
35458,35459,12,29,2002,20,NL,F,29.0,148.0
35459,35460,12,29,2002,21,PB,F,26.0,29.0
35460,35461,12,29,2002,21,PB,M,26.0,42.0
35461,35462,12,29,2002,21,PB,F,25.0,26.0
35462,35463,12,29,2002,21,PB,M,26.0,31.0
35463,35464,12,29,2002,21,PB,F,26.0,35.0
35464,35465,12,29,2002,21,PB,F,27.0,30.0
35465,35466,12,29,2002,21,PB,F,25.0,27.0
35466,35467,12,29,2002,21,PB,F,25.0,26.0
35467,35468,12,29,2002,22,PB,M,26.0,35.0
35468,35469,12,29,2002,22,DM,M,36.0,41.0
35469,35470,12,29,2002,22,PB,M,26.0,46.0
35470,35471,12,29,2002,22,PB,F,27.0,26.0
35471,35472,12,29,2002,22,PB,M,26.0,39.0
35472,35473,12,29,2002,22,PB,M,27.0,39.0
35473,35474,12,29,2002,22,OL,M,20.0,26.0
35474,35475,12,29,2002,22,SF,M,25.0,50.0
35475,35476,12,29,2002,22,PB,M,27.0,36.0
35476,35477,12,29,2002,22,PB,F,24.0,30.0
35478,35479,12,29,2002,24,NL,M,32.0,224.0
35479,35480,12,29,2002,16,OT,F,20.0,23.0
35480,35481,12,29,2002,16,PB,M,28.0,31.0
35481,35482,12,29,2002,16,DO,M,35.0,47.0
35482,35483,12,29,2002,16,DO,M,36.0,61.0
35483,35484,12,29,2002,16,OT,M,17.0,26.0
35484,35485,12,29,2002,16,DO,F,33.0,46.0
35486,35487,12,29,2002,23,RO,F,14.0,13.0
35487,35488,12,29,2002,23,PE,F,19.0,23.0
35488,35489,12,29,2002,23,PB,F,25.0,24.0
35489,35490,12,31,2002,3,PE,F,19.0,19.0
35490,35491,12,31,2002,3,PB,M,26.0,46.0
35491,35492,12,31,2002,3,PB,F,26.0,26.0
35492,35493,12,31,2002,3,PB,F,26.0,34.0
35493,35494,12,31,2002,3,PB,M,28.0,43.0
35494,35495,12,31,2002,3,OT,F,19.0,27.0
35496,35497,12,31,2002,4,DO,F,36.0,53.0
35497,35498,12,31,2002,4,DO,M,34.0,47.0
35498,35499,12,31,2002,4,PB,F,27.0,28.0
35499,35500,12,31,2002,4,PB,F,25.0,28.0
35500,35501,12,31,2002,4,DO,M,33.0,48.0
35501,35502,12,31,2002,4,PP,M,21.0,16.0
35502,35503,12,31,2002,6,DO,M,33.0,32.0
35503,35504,12,31,2002,6,PB,F,25.0,27.0
35504,35505,12,31,2002,6,OT,F,19.0,24.0
35505,35506,12,31,2002,6,PF,M,13.0,8.0
35506,35507,12,31,2002,6,PB,F,27.0,36.0
35507,35508,12,31,2002,6,PB,F,25.0,35.0
35508,35509,12,31,2002,6,PB,M,26.0,47.0
35509,35510,12,31,2002,6,PB,F,26.0,30.0
35513,35514,12,31,2002,11,PP,M,23.0,18.0
35515,35516,12,31,2002,11,DO,F,35.0,52.0
35516,35517,12,31,2002,11,DM,F,36.0,42.0
35517,35518,12,31,2002,11,DO,M,36.0,38.0
35518,35519,12,31,2002,9,DM,M,37.0,49.0
35520,35521,12,31,2002,9,DM,M,37.0,48.0
35521,35522,12,31,2002,9,DM,F,35.0,45.0
35522,35523,12,31,2002,9,DM,F,36.0,44.0
35523,35524,12,31,2002,9,PB,F,25.0,27.0
35524,35525,12,31,2002,9,OL,M,21.0,26.0
35525,35526,12,31,2002,8,OT,F,20.0,24.0
35526,35527,12,31,2002,13,DO,F,33.0,43.0
35528,35529,12,31,2002,13,PB,F,25.0,25.0
35531,35532,12,31,2002,14,DM,F,34.0,43.0
35532,35533,12,31,2002,14,DM,F,36.0,48.0
35533,35534,12,31,2002,14,DM,M,37.0,56.0
35534,35535,12,31,2002,14,DM,M,37.0,53.0
35535,35536,12,31,2002,14,DM,F,35.0,42.0
35536,35537,12,31,2002,14,DM,F,36.0,46.0
35537,35538,12,31,2002,15,PB,F,26.0,31.0
35538,35539,12,31,2002,15,SF,M,26.0,68.0
35539,35540,12,31,2002,15,PB,F,26.0,23.0
35540,35541,12,31,2002,15,PB,F,24.0,31.0
35541,35542,12,31,2002,15,PB,F,26.0,29.0
35542,35543,12,31,2002,15,PB,F,27.0,34.0
35546,35547,12,31,2002,10,RM,F,15.0,14.0
35547,35548,12,31,2002,7,DO,M,36.0,51.0
