# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-04-16 12:54:51 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06730200
#    DD parameter   Description
#    03   00065     Gage height, feet
#    04   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	04_00060	04_00060_cd
USGS	06730200	2013-09-21 07:30	MDT	842	A
USGS	06730200	2013-09-21 07:45	MDT	835	A
USGS	06730200	2013-09-21 08:00	MDT	835	A
USGS	06730200	2013-09-21 08:15	MDT	835	A
USGS	06730200	2013-09-21 08:30	MDT	835	A
USGS	06730200	2013-09-21 08:45	MDT	835	A
USGS	06730200	2013-09-21 09:00	MDT	835	A
USGS	06730200	2013-09-21 09:15	MDT	835	A
USGS	06730200	2013-09-21 09:30	MDT	835	A
USGS	06730200	2013-09-21 09:45	MDT	835	A
USGS	06730200	2013-09-21 10:00	MDT	828	A
USGS	06730200	2013-09-21 10:15	MDT	835	A
USGS	06730200	2013-09-21 10:30	MDT	835	A
USGS	06730200	2013-09-21 10:45	MDT	828	A
USGS	06730200	2013-09-21 11:00	MDT	828	A
USGS	06730200	2013-09-21 11:15	MDT	828	A
USGS	06730200	2013-09-21 11:30	MDT	828	A
USGS	06730200	2013-09-21 11:45	MDT	828	A
USGS	06730200	2013-09-21 12:00	MDT	828	A
USGS	06730200	2013-09-21 12:15	MDT	828	A
USGS	06730200	2013-09-21 12:30	MDT	828	A
USGS	06730200	2013-09-21 12:45	MDT	828	A
USGS	06730200	2013-09-21 13:00	MDT	820	A
USGS	06730200	2013-09-21 13:15	MDT	820	A
USGS	06730200	2013-09-21 13:30	MDT	820	A
USGS	06730200	2013-09-21 13:45	MDT	820	A
USGS	06730200	2013-09-21 14:00	MDT	820	A
USGS	06730200	2013-09-21 14:15	MDT	820	A
USGS	06730200	2013-09-21 14:30	MDT	820	A
USGS	06730200	2013-09-21 14:45	MDT	820	A
USGS	06730200	2013-09-21 15:00	MDT	813	A
USGS	06730200	2013-09-21 15:15	MDT	813	A
USGS	06730200	2013-09-21 15:30	MDT	813	A
USGS	06730200	2013-09-21 15:45	MDT	805	A
USGS	06730200	2013-09-21 16:00	MDT	805	A
USGS	06730200	2013-09-21 16:15	MDT	805	A
USGS	06730200	2013-09-21 16:30	MDT	805	A
USGS	06730200	2013-09-21 16:45	MDT	798	A
USGS	06730200	2013-09-21 17:00	MDT	798	A
USGS	06730200	2013-09-21 17:15	MDT	790	A
USGS	06730200	2013-09-21 17:30	MDT	790	A
USGS	06730200	2013-09-21 17:45	MDT	798	A
USGS	06730200	2013-09-21 18:00	MDT	798	A
USGS	06730200	2013-09-21 18:15	MDT	798	A
USGS	06730200	2013-09-21 18:30	MDT	798	A
USGS	06730200	2013-09-21 18:45	MDT	798	A
USGS	06730200	2013-09-21 19:00	MDT	798	A
USGS	06730200	2013-09-21 19:15	MDT	798	A
USGS	06730200	2013-09-21 19:30	MDT	798	A
USGS	06730200	2013-09-21 19:45	MDT	790	A
USGS	06730200	2013-09-21 20:00	MDT	790	A
USGS	06730200	2013-09-21 20:15	MDT	783	A
USGS	06730200	2013-09-21 20:30	MDT	783	A
USGS	06730200	2013-09-21 20:45	MDT	776	A
USGS	06730200	2013-09-21 21:00	MDT	776	A
USGS	06730200	2013-09-21 21:15	MDT	768	A
USGS	06730200	2013-09-21 21:30	MDT	768	A
USGS	06730200	2013-09-21 21:45	MDT	761	A
USGS	06730200	2013-09-21 22:00	MDT	761	A
USGS	06730200	2013-09-21 22:15	MDT	754	A
USGS	06730200	2013-09-21 22:30	MDT	754	A
USGS	06730200	2013-09-21 22:45	MDT	754	A
USGS	06730200	2013-09-21 23:00	MDT	754	A
USGS	06730200	2013-09-21 23:15	MDT	754	A
USGS	06730200	2013-09-21 23:30	MDT	746	A
USGS	06730200	2013-09-21 23:45	MDT	746	A
USGS	06730200	2013-09-22 00:00	MDT	746	A
USGS	06730200	2013-09-22 00:15	MDT	746	A
USGS	06730200	2013-09-22 00:30	MDT	746	A
USGS	06730200	2013-09-22 00:45	MDT	739	A
USGS	06730200	2013-09-22 01:00	MDT	739	A
USGS	06730200	2013-09-22 01:15	MDT	739	A
USGS	06730200	2013-09-22 01:30	MDT	739	A
USGS	06730200	2013-09-22 01:45	MDT	739	A
USGS	06730200	2013-09-22 02:00	MDT	739	A
USGS	06730200	2013-09-22 02:15	MDT	732	A
USGS	06730200	2013-09-22 02:30	MDT	732	A
USGS	06730200	2013-09-22 02:45	MDT	732	A
USGS	06730200	2013-09-22 03:00	MDT	732	A
USGS	06730200	2013-09-22 03:15	MDT	732	A
USGS	06730200	2013-09-22 03:30	MDT	732	A
USGS	06730200	2013-09-22 03:45	MDT	732	A
USGS	06730200	2013-09-22 04:00	MDT	732	A
USGS	06730200	2013-09-22 04:15	MDT	732	A
USGS	06730200	2013-09-22 04:30	MDT	732	A
USGS	06730200	2013-09-22 04:45	MDT	732	A
USGS	06730200	2013-09-22 05:00	MDT	732	A
USGS	06730200	2013-09-22 05:15	MDT	724	A
USGS	06730200	2013-09-22 05:30	MDT	724	A
USGS	06730200	2013-09-22 05:45	MDT	732	A
USGS	06730200	2013-09-22 06:00	MDT	724	A
USGS	06730200	2013-09-22 06:15	MDT	724	A
USGS	06730200	2013-09-22 06:30	MDT	724	A
USGS	06730200	2013-09-22 06:45	MDT	724	A
USGS	06730200	2013-09-22 07:00	MDT	724	A
USGS	06730200	2013-09-22 07:15	MDT	724	A
USGS	06730200	2013-09-22 07:30	MDT	724	A
USGS	06730200	2013-09-22 07:45	MDT	724	A
USGS	06730200	2013-09-22 08:00	MDT	717	A
USGS	06730200	2013-09-22 08:15	MDT	717	A
USGS	06730200	2013-09-22 08:30	MDT	717	A
USGS	06730200	2013-09-22 08:45	MDT	717	A
USGS	06730200	2013-09-22 09:00	MDT	717	A
USGS	06730200	2013-09-22 09:15	MDT	717	A
USGS	06730200	2013-09-22 09:30	MDT	717	A
USGS	06730200	2013-09-22 09:45	MDT	717	A
USGS	06730200	2013-09-22 10:00	MDT	717	A
USGS	06730200	2013-09-22 10:15	MDT	710	A
USGS	06730200	2013-09-22 10:30	MDT	710	A
USGS	06730200	2013-09-22 10:45	MDT	710	A
USGS	06730200	2013-09-22 11:00	MDT	710	A
USGS	06730200	2013-09-22 11:15	MDT	710	A
USGS	06730200	2013-09-22 11:30	MDT	710	A
USGS	06730200	2013-09-22 11:45	MDT	710	A
USGS	06730200	2013-09-22 12:00	MDT	710	A
USGS	06730200	2013-09-22 12:15	MDT	710	A
USGS	06730200	2013-09-22 12:30	MDT	710	A
USGS	06730200	2013-09-22 12:45	MDT	710	A
USGS	06730200	2013-09-22 13:00	MDT	710	A
USGS	06730200	2013-09-22 13:15	MDT	702	A
USGS	06730200	2013-09-22 13:30	MDT	702	A
USGS	06730200	2013-09-22 13:45	MDT	702	A
USGS	06730200	2013-09-22 14:00	MDT	702	A
USGS	06730200	2013-09-22 14:15	MDT	702	A
USGS	06730200	2013-09-22 14:30	MDT	702	A
USGS	06730200	2013-09-22 14:45	MDT	695	A
USGS	06730200	2013-09-22 15:00	MDT	695	A
USGS	06730200	2013-09-22 15:15	MDT	695	A
USGS	06730200	2013-09-22 15:30	MDT	702	A
USGS	06730200	2013-09-22 15:45	MDT	702	A
USGS	06730200	2013-09-22 16:00	MDT	702	A
USGS	06730200	2013-09-22 16:15	MDT	702	A
USGS	06730200	2013-09-22 16:30	MDT	702	A
USGS	06730200	2013-09-22 16:45	MDT	695	A
USGS	06730200	2013-09-22 17:00	MDT	695	A
USGS	06730200	2013-09-22 17:15	MDT	702	A
USGS	06730200	2013-09-22 17:30	MDT	702	A
USGS	06730200	2013-09-22 17:45	MDT	695	A
USGS	06730200	2013-09-22 18:00	MDT	702	A
USGS	06730200	2013-09-22 18:15	MDT	702	A
USGS	06730200	2013-09-22 18:30	MDT	702	A
USGS	06730200	2013-09-22 18:45	MDT	695	A
USGS	06730200	2013-09-22 19:00	MDT	702	A
USGS	06730200	2013-09-22 19:15	MDT	702	A
USGS	06730200	2013-09-22 19:30	MDT	695	A
USGS	06730200	2013-09-22 19:45	MDT	695	A
USGS	06730200	2013-09-22 20:00	MDT	695	A
USGS	06730200	2013-09-22 20:15	MDT	695	A
USGS	06730200	2013-09-22 20:30	MDT	695	A
USGS	06730200	2013-09-22 20:45	MDT	695	A
USGS	06730200	2013-09-22 21:00	MDT	695	A
USGS	06730200	2013-09-22 21:15	MDT	688	A
USGS	06730200	2013-09-22 21:30	MDT	688	A
USGS	06730200	2013-09-22 21:45	MDT	688	A
USGS	06730200	2013-09-22 22:00	MDT	688	A
USGS	06730200	2013-09-22 22:15	MDT	695	A
USGS	06730200	2013-09-22 22:30	MDT	695	A
USGS	06730200	2013-09-22 22:45	MDT	695	A
USGS	06730200	2013-09-22 23:00	MDT	695	A
USGS	06730200	2013-09-22 23:15	MDT	695	A
USGS	06730200	2013-09-22 23:30	MDT	695	A
USGS	06730200	2013-09-22 23:45	MDT	695	A
USGS	06730200	2013-09-23 00:00	MDT	702	A
USGS	06730200	2013-09-23 00:15	MDT	702	A
USGS	06730200	2013-09-23 00:30	MDT	702	A
USGS	06730200	2013-09-23 00:45	MDT	702	A
USGS	06730200	2013-09-23 01:00	MDT	710	A
USGS	06730200	2013-09-23 01:15	MDT	710	A
USGS	06730200	2013-09-23 01:30	MDT	710	A
USGS	06730200	2013-09-23 01:45	MDT	710	A
USGS	06730200	2013-09-23 02:00	MDT	717	A
USGS	06730200	2013-09-23 02:15	MDT	717	A
USGS	06730200	2013-09-23 02:30	MDT	732	A
USGS	06730200	2013-09-23 02:45	MDT	739	A
USGS	06730200	2013-09-23 03:00	MDT	746	A
USGS	06730200	2013-09-23 03:15	MDT	761	A
USGS	06730200	2013-09-23 03:30	MDT	776	A
USGS	06730200	2013-09-23 03:45	MDT	790	A
USGS	06730200	2013-09-23 04:00	MDT	805	A
USGS	06730200	2013-09-23 04:15	MDT	820	A
USGS	06730200	2013-09-23 04:30	MDT	842	A
USGS	06730200	2013-09-23 04:45	MDT	857	A
USGS	06730200	2013-09-23 05:00	MDT	879	A
USGS	06730200	2013-09-23 05:15	MDT	894	A
USGS	06730200	2013-09-23 05:30	MDT	902	A
USGS	06730200	2013-09-23 05:45	MDT	909	A
USGS	06730200	2013-09-23 06:00	MDT	917	A
USGS	06730200	2013-09-23 06:15	MDT	917	A
USGS	06730200	2013-09-23 06:30	MDT	917	A
USGS	06730200	2013-09-23 06:45	MDT	917	A
USGS	06730200	2013-09-23 07:00	MDT	917	A
USGS	06730200	2013-09-23 07:15	MDT	909	A
USGS	06730200	2013-09-23 07:30	MDT	902	A
USGS	06730200	2013-09-23 07:45	MDT	894	A
USGS	06730200	2013-09-23 08:00	MDT	887	A
USGS	06730200	2013-09-23 08:15	MDT	879	A
USGS	06730200	2013-09-23 08:30	MDT	872	A
USGS	06730200	2013-09-23 08:45	MDT	864	A
USGS	06730200	2013-09-23 09:00	MDT	857	A
USGS	06730200	2013-09-23 09:15	MDT	857	A
USGS	06730200	2013-09-23 09:30	MDT	850	A
USGS	06730200	2013-09-23 10:45	MDT	828	A
USGS	06730200	2013-09-23 11:00	MDT	828	A
USGS	06730200	2013-09-23 11:15	MDT	820	A
USGS	06730200	2013-09-23 11:30	MDT	813	A
USGS	06730200	2013-09-23 11:45	MDT	820	A
USGS	06730200	2013-09-23 12:00	MDT	813	A
USGS	06730200	2013-09-23 12:15	MDT	813	A
USGS	06730200	2013-09-23 12:30	MDT	805	A
USGS	06730200	2013-09-23 12:45	MDT	805	A
USGS	06730200	2013-09-23 13:00	MDT	805	A
USGS	06730200	2013-09-23 13:15	MDT	813	A
USGS	06730200	2013-09-23 13:30	MDT	805	A
USGS	06730200	2013-09-23 13:45	MDT	813	A
USGS	06730200	2013-09-23 14:00	MDT	805	A
USGS	06730200	2013-09-23 14:15	MDT	813	A
USGS	06730200	2013-09-23 14:30	MDT	828	A
USGS	06730200	2013-09-23 14:45	MDT	828	A
USGS	06730200	2013-09-23 15:00	MDT	820	A
USGS	06730200	2013-09-23 15:15	MDT	805	A
USGS	06730200	2013-09-23 15:30	MDT	805	A
USGS	06730200	2013-09-23 15:45	MDT	798	A
USGS	06730200	2013-09-23 16:00	MDT	790	A
USGS	06730200	2013-09-23 16:15	MDT	783	A
USGS	06730200	2013-09-23 16:30	MDT	783	A
USGS	06730200	2013-09-23 16:45	MDT	790	A
USGS	06730200	2013-09-23 17:00	MDT	783	A
USGS	06730200	2013-09-23 17:15	MDT	776	A
USGS	06730200	2013-09-23 17:30	MDT	783	A
USGS	06730200	2013-09-23 17:45	MDT	783	A
USGS	06730200	2013-09-23 18:00	MDT	776	A
USGS	06730200	2013-09-23 18:15	MDT	768	A
USGS	06730200	2013-09-23 18:30	MDT	761	A
USGS	06730200	2013-09-23 18:45	MDT	761	A
USGS	06730200	2013-09-23 19:00	MDT	746	A
USGS	06730200	2013-09-23 19:15	MDT	754	A
USGS	06730200	2013-09-23 19:30	MDT	746	A
USGS	06730200	2013-09-23 19:45	MDT	746	A
USGS	06730200	2013-09-23 20:00	MDT	739	A
USGS	06730200	2013-09-23 20:15	MDT	746	A
USGS	06730200	2013-09-23 20:30	MDT	739	A
USGS	06730200	2013-09-23 20:45	MDT	739	A
USGS	06730200	2013-09-23 21:00	MDT	732	A
USGS	06730200	2013-09-23 21:15	MDT	724	A
USGS	06730200	2013-09-23 21:30	MDT	732	A
USGS	06730200	2013-09-23 21:45	MDT	724	A
USGS	06730200	2013-09-23 22:00	MDT	717	A
USGS	06730200	2013-09-23 22:15	MDT	717	A
USGS	06730200	2013-09-23 22:30	MDT	724	A
USGS	06730200	2013-09-23 22:45	MDT	717	A
USGS	06730200	2013-09-23 23:00	MDT	717	A
USGS	06730200	2013-09-23 23:15	MDT	717	A
USGS	06730200	2013-09-23 23:30	MDT	717	A
USGS	06730200	2013-09-23 23:45	MDT	717	A
USGS	06730200	2013-09-24 00:00	MDT	717	A
USGS	06730200	2013-09-24 00:15	MDT	717	A
USGS	06730200	2013-09-24 00:30	MDT	717	A
USGS	06730200	2013-09-24 00:45	MDT	710	A
USGS	06730200	2013-09-24 01:00	MDT	717	A
USGS	06730200	2013-09-24 01:15	MDT	710	A
USGS	06730200	2013-09-24 01:30	MDT	688	A
USGS	06730200	2013-09-24 01:45	MDT	702	A
USGS	06730200	2013-09-24 02:00	MDT	702	A
USGS	06730200	2013-09-24 02:15	MDT	702	A
USGS	06730200	2013-09-24 02:30	MDT	702	A
USGS	06730200	2013-09-24 02:45	MDT	695	A
USGS	06730200	2013-09-24 03:00	MDT	688	A
USGS	06730200	2013-09-24 03:15	MDT	688	A
USGS	06730200	2013-09-24 03:30	MDT	681	A
USGS	06730200	2013-09-24 03:45	MDT	688	A
USGS	06730200	2013-09-24 04:00	MDT	681	A
USGS	06730200	2013-09-24 04:15	MDT	681	A
USGS	06730200	2013-09-24 04:30	MDT	688	A
USGS	06730200	2013-09-24 04:45	MDT	681	A
USGS	06730200	2013-09-24 05:00	MDT	674	A
USGS	06730200	2013-09-24 05:15	MDT	666	A
USGS	06730200	2013-09-24 05:30	MDT	674	A
USGS	06730200	2013-09-24 05:45	MDT	674	A
USGS	06730200	2013-09-24 06:00	MDT	666	A
USGS	06730200	2013-09-24 06:15	MDT	674	A
USGS	06730200	2013-09-24 06:30	MDT	666	A
USGS	06730200	2013-09-24 06:45	MDT	681	A
USGS	06730200	2013-09-24 07:00	MDT	674	A
USGS	06730200	2013-09-24 07:15	MDT	674	A
USGS	06730200	2013-09-24 07:30	MDT	674	A
USGS	06730200	2013-09-24 07:45	MDT	674	A
USGS	06730200	2013-09-24 08:00	MDT	681	A
USGS	06730200	2013-09-24 08:15	MDT	681	A
USGS	06730200	2013-09-24 08:30	MDT	681	A
USGS	06730200	2013-09-24 08:45	MDT	674	A
USGS	06730200	2013-09-24 09:00	MDT	674	A
USGS	06730200	2013-09-24 09:15	MDT	674	A
USGS	06730200	2013-09-24 09:30	MDT	666	A
USGS	06730200	2013-09-24 09:45	MDT	674	A
USGS	06730200	2013-09-24 10:00	MDT	666	A
USGS	06730200	2013-09-24 10:15	MDT	666	A
USGS	06730200	2013-09-24 10:30	MDT	659	A
USGS	06730200	2013-09-24 10:45	MDT	652	A
USGS	06730200	2013-09-24 11:00	MDT	652	A
USGS	06730200	2013-09-24 11:15	MDT	644	A
USGS	06730200	2013-09-24 11:30	MDT	652	A
USGS	06730200	2013-09-24 11:45	MDT	652	A
USGS	06730200	2013-09-24 12:00	MDT	644	A
USGS	06730200	2013-09-24 12:15	MDT	637	A
USGS	06730200	2013-09-24 12:30	MDT	637	A
USGS	06730200	2013-09-24 12:45	MDT	652	A
USGS	06730200	2013-09-24 13:00	MDT	644	A
USGS	06730200	2013-09-24 13:15	MDT	644	A
USGS	06730200	2013-09-24 13:30	MDT	630	A
USGS	06730200	2013-09-24 13:45	MDT	630	A
USGS	06730200	2013-09-24 14:00	MDT	623	A
USGS	06730200	2013-09-24 14:15	MDT	630	A
USGS	06730200	2013-09-24 14:30	MDT	616	A
USGS	06730200	2013-09-24 14:45	MDT	616	A
USGS	06730200	2013-09-24 15:00	MDT	616	A
USGS	06730200	2013-09-24 15:15	MDT	609	A
USGS	06730200	2013-09-24 15:30	MDT	602	A
USGS	06730200	2013-09-24 15:45	MDT	602	A
USGS	06730200	2013-09-24 16:00	MDT	602	A
USGS	06730200	2013-09-24 16:15	MDT	594	A
USGS	06730200	2013-09-24 16:30	MDT	594	A
USGS	06730200	2013-09-24 16:45	MDT	602	A
USGS	06730200	2013-09-24 17:00	MDT	594	A
USGS	06730200	2013-09-24 17:15	MDT	587	A
USGS	06730200	2013-09-24 17:30	MDT	587	A
USGS	06730200	2013-09-24 17:45	MDT	587	A
USGS	06730200	2013-09-24 18:00	MDT	587	A
USGS	06730200	2013-09-24 18:15	MDT	587	A
USGS	06730200	2013-09-24 18:30	MDT	594	A
USGS	06730200	2013-09-24 18:45	MDT	587	A
USGS	06730200	2013-09-24 19:00	MDT	572	A
USGS	06730200	2013-09-24 19:15	MDT	579	A
USGS	06730200	2013-09-24 19:30	MDT	579	A
USGS	06730200	2013-09-24 19:45	MDT	572	A
USGS	06730200	2013-09-24 20:00	MDT	579	A
USGS	06730200	2013-09-24 20:15	MDT	572	A
USGS	06730200	2013-09-24 20:30	MDT	579	A
USGS	06730200	2013-09-24 20:45	MDT	572	A
USGS	06730200	2013-09-24 21:00	MDT	572	A
USGS	06730200	2013-09-24 21:15	MDT	579	A
USGS	06730200	2013-09-24 21:30	MDT	579	A
USGS	06730200	2013-09-24 21:45	MDT	579	A
USGS	06730200	2013-09-24 22:00	MDT	579	A
USGS	06730200	2013-09-24 22:15	MDT	565	A
USGS	06730200	2013-09-24 22:30	MDT	579	A
USGS	06730200	2013-09-24 22:45	MDT	565	A
USGS	06730200	2013-09-24 23:00	MDT	572	A
USGS	06730200	2013-09-24 23:15	MDT	565	A
USGS	06730200	2013-09-24 23:30	MDT	572	A
USGS	06730200	2013-09-24 23:45	MDT	572	A
USGS	06730200	2013-09-25 00:00	MDT	572	A
USGS	06730200	2013-09-25 00:15	MDT	558	A
USGS	06730200	2013-09-25 00:30	MDT	572	A
USGS	06730200	2013-09-25 00:45	MDT	572	A
USGS	06730200	2013-09-25 01:00	MDT	572	A
USGS	06730200	2013-09-25 01:15	MDT	572	A
USGS	06730200	2013-09-25 01:30	MDT	572	A
USGS	06730200	2013-09-25 01:45	MDT	565	A
USGS	06730200	2013-09-25 02:00	MDT	572	A
USGS	06730200	2013-09-25 02:15	MDT	572	A
USGS	06730200	2013-09-25 02:30	MDT	572	A
USGS	06730200	2013-09-25 02:45	MDT	572	A
USGS	06730200	2013-09-25 03:00	MDT	572	A
USGS	06730200	2013-09-25 03:15	MDT	572	A
USGS	06730200	2013-09-25 03:30	MDT	572	A
USGS	06730200	2013-09-25 03:45	MDT	572	A
USGS	06730200	2013-09-25 04:00	MDT	579	A
USGS	06730200	2013-09-25 04:15	MDT	572	A
USGS	06730200	2013-09-25 04:30	MDT	572	A
USGS	06730200	2013-09-25 04:45	MDT	579	A
USGS	06730200	2013-09-25 05:00	MDT	579	A
USGS	06730200	2013-09-25 05:15	MDT	579	A
USGS	06730200	2013-09-25 05:30	MDT	579	A
USGS	06730200	2013-09-25 05:45	MDT	579	A
USGS	06730200	2013-09-25 06:00	MDT	579	A
USGS	06730200	2013-09-25 06:15	MDT	587	A
USGS	06730200	2013-09-25 06:30	MDT	587	A
USGS	06730200	2013-09-25 06:45	MDT	587	A
USGS	06730200	2013-09-25 07:00	MDT	579	A
USGS	06730200	2013-09-25 07:15	MDT	579	A
USGS	06730200	2013-09-25 07:30	MDT	587	A
USGS	06730200	2013-09-25 07:45	MDT	572	A
USGS	06730200	2013-09-25 08:00	MDT	587	A
USGS	06730200	2013-09-25 08:15	MDT	587	A
USGS	06730200	2013-09-25 08:30	MDT	572	A
USGS	06730200	2013-09-25 08:45	MDT	587	A
USGS	06730200	2013-09-25 09:00	MDT	587	A
USGS	06730200	2013-09-25 09:15	MDT	579	A
USGS	06730200	2013-09-25 09:30	MDT	579	A
USGS	06730200	2013-09-25 09:45	MDT	587	A
USGS	06730200	2013-09-25 10:00	MDT	587	A
USGS	06730200	2013-09-25 10:15	MDT	587	A
USGS	06730200	2013-09-25 10:30	MDT	594	A
USGS	06730200	2013-09-25 10:45	MDT	594	A
USGS	06730200	2013-09-25 11:00	MDT	594	A
USGS	06730200	2013-09-25 11:15	MDT	587	A
USGS	06730200	2013-09-25 11:30	MDT	587	A
USGS	06730200	2013-09-25 11:45	MDT	587	A
USGS	06730200	2013-09-25 12:00	MDT	587	A
USGS	06730200	2013-09-25 12:15	MDT	587	A
USGS	06730200	2013-09-25 12:30	MDT	587	A
USGS	06730200	2013-09-25 12:45	MDT	579	A
USGS	06730200	2013-09-25 13:00	MDT	572	A
USGS	06730200	2013-09-25 13:15	MDT	579	A
USGS	06730200	2013-09-25 13:30	MDT	572	A
USGS	06730200	2013-09-25 13:45	MDT	579	A
USGS	06730200	2013-09-25 14:00	MDT	572	A
USGS	06730200	2013-09-25 14:15	MDT	572	A
USGS	06730200	2013-09-25 14:30	MDT	565	A
USGS	06730200	2013-09-25 14:45	MDT	558	A
USGS	06730200	2013-09-25 15:00	MDT	558	A
USGS	06730200	2013-09-25 15:15	MDT	558	A
USGS	06730200	2013-09-25 15:30	MDT	558	A
USGS	06730200	2013-09-25 15:45	MDT	551	A
USGS	06730200	2013-09-25 16:00	MDT	544	A
USGS	06730200	2013-09-25 16:15	MDT	544	A
USGS	06730200	2013-09-25 16:30	MDT	544	A
USGS	06730200	2013-09-25 16:45	MDT	537	A
USGS	06730200	2013-09-25 17:00	MDT	537	A
USGS	06730200	2013-09-25 17:15	MDT	537	A
USGS	06730200	2013-09-25 17:30	MDT	530	A
USGS	06730200	2013-09-25 17:45	MDT	530	A
USGS	06730200	2013-09-25 18:00	MDT	530	A
USGS	06730200	2013-09-25 18:15	MDT	530	A
USGS	06730200	2013-09-25 18:30	MDT	524	A
USGS	06730200	2013-09-25 18:45	MDT	530	A
USGS	06730200	2013-09-25 19:00	MDT	530	A
USGS	06730200	2013-09-25 19:15	MDT	530	A
USGS	06730200	2013-09-25 19:30	MDT	530	A
USGS	06730200	2013-09-25 19:45	MDT	524	A
USGS	06730200	2013-09-25 20:00	MDT	524	A
USGS	06730200	2013-09-25 20:15	MDT	524	A
USGS	06730200	2013-09-25 20:30	MDT	524	A
USGS	06730200	2013-09-25 20:45	MDT	524	A
USGS	06730200	2013-09-25 21:00	MDT	517	A
USGS	06730200	2013-09-25 21:15	MDT	524	A
USGS	06730200	2013-09-25 21:30	MDT	524	A
USGS	06730200	2013-09-25 21:45	MDT	524	A
USGS	06730200	2013-09-25 22:00	MDT	524	A
USGS	06730200	2013-09-25 22:15	MDT	524	A
USGS	06730200	2013-09-25 22:30	MDT	530	A
USGS	06730200	2013-09-25 22:45	MDT	524	A
USGS	06730200	2013-09-25 23:00	MDT	530	A
USGS	06730200	2013-09-25 23:15	MDT	524	A
USGS	06730200	2013-09-25 23:30	MDT	524	A
USGS	06730200	2013-09-25 23:45	MDT	524	A
USGS	06730200	2013-09-26 00:00	MDT	524	A
USGS	06730200	2013-09-26 00:15	MDT	517	A
USGS	06730200	2013-09-26 00:30	MDT	524	A
USGS	06730200	2013-09-26 00:45	MDT	517	A
USGS	06730200	2013-09-26 01:00	MDT	517	A
USGS	06730200	2013-09-26 01:15	MDT	517	A
USGS	06730200	2013-09-26 01:30	MDT	524	A
USGS	06730200	2013-09-26 01:45	MDT	510	A
USGS	06730200	2013-09-26 02:00	MDT	510	A
USGS	06730200	2013-09-26 02:15	MDT	517	A
USGS	06730200	2013-09-26 02:30	MDT	510	A
USGS	06730200	2013-09-26 02:45	MDT	510	A
USGS	06730200	2013-09-26 03:00	MDT	517	A
USGS	06730200	2013-09-26 03:15	MDT	517	A
USGS	06730200	2013-09-26 03:30	MDT	504	A
USGS	06730200	2013-09-26 03:45	MDT	504	A
USGS	06730200	2013-09-26 04:00	MDT	510	A
USGS	06730200	2013-09-26 04:15	MDT	510	A
USGS	06730200	2013-09-26 04:30	MDT	517	A
USGS	06730200	2013-09-26 04:45	MDT	504	A
USGS	06730200	2013-09-26 05:00	MDT	510	A
USGS	06730200	2013-09-26 05:15	MDT	510	A
USGS	06730200	2013-09-26 05:30	MDT	510	A
USGS	06730200	2013-09-26 05:45	MDT	510	A
USGS	06730200	2013-09-26 06:00	MDT	504	A
USGS	06730200	2013-09-26 06:15	MDT	517	A
USGS	06730200	2013-09-26 06:30	MDT	510	A
USGS	06730200	2013-09-26 06:45	MDT	510	A
USGS	06730200	2013-09-26 07:00	MDT	510	A
USGS	06730200	2013-09-26 07:15	MDT	510	A
USGS	06730200	2013-09-26 07:30	MDT	510	A
USGS	06730200	2013-09-26 07:45	MDT	517	A
USGS	06730200	2013-09-26 08:00	MDT	510	A
USGS	06730200	2013-09-26 08:15	MDT	510	A
USGS	06730200	2013-09-26 08:30	MDT	510	A
USGS	06730200	2013-09-26 08:45	MDT	504	A
USGS	06730200	2013-09-26 09:00	MDT	510	A
USGS	06730200	2013-09-26 09:15	MDT	510	A
USGS	06730200	2013-09-26 09:30	MDT	504	A
USGS	06730200	2013-09-26 09:45	MDT	497	A
USGS	06730200	2013-09-26 10:00	MDT	510	A
USGS	06730200	2013-09-26 10:15	MDT	510	A
USGS	06730200	2013-09-26 10:30	MDT	510	A
USGS	06730200	2013-09-26 10:45	MDT	510	A
USGS	06730200	2013-09-26 11:00	MDT	504	A
USGS	06730200	2013-09-26 11:15	MDT	517	A
USGS	06730200	2013-09-26 11:30	MDT	510	A
USGS	06730200	2013-09-26 11:45	MDT	510	A
USGS	06730200	2013-09-26 12:00	MDT	504	A
USGS	06730200	2013-09-26 12:15	MDT	504	A
USGS	06730200	2013-09-26 12:30	MDT	504	A
USGS	06730200	2013-09-26 12:45	MDT	504	A
USGS	06730200	2013-09-26 13:00	MDT	504	A
