record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
31860,3,24,2001,2,DM,M,37,47
31861,3,24,2001,2,DM,M,37,48
31945,4,21,2001,2,DM,F,35,47
31948,4,21,2001,2,DM,M,37,52
32380,8,25,2001,2,DM,F,36,49
32386,8,25,2001,2,DM,M,36,46
32601,9,22,2001,2,DM,M,34,24
32604,9,22,2001,2,DM,M,36,47
32605,9,22,2001,2,DM,F,36,43
32607,9,22,2001,2,DM,M,37,50
32827,10,13,2001,2,DM,F,36,47
32828,10,13,2001,2,DM,M,36,46
33027,11,17,2001,2,DM,M,36,48
33035,11,17,2001,2,DM,F,35,47
33232,12,15,2001,2,DM,F,36,45
33234,12,15,2001,2,DM,M,37,48
33329,1,12,2002,2,DM,M,37,47
33336,1,12,2002,2,DM,F,35,45
33410,2,9,2002,2,DM,F,35,46
33579,3,13,2002,2,DM,F,36,43
33580,3,13,2002,2,DM,M,36,55
33581,3,13,2002,2,DM,M,36,50
33842,4,17,2002,2,DM,F,35,51
33844,4,17,2002,2,DM,F,34,30
33958,5,15,2002,2,DM,F,36,41
34192,6,15,2002,2,DM,F,35,50
34428,7,13,2002,2,DM,F,34,46
34672,9,8,2002,2,DM,F,37,45
34985,11,9,2002,2,DM,M,35,55
34987,11,9,2002,2,DM,M,35,45
35210,12,7,2002,2,DM,M,35,48
35397,12,29,2002,2,DM,F,34,34
69,8,19,1977,2,PF,M,15,8
590,2,18,1978,2,PF,F,16,7
650,3,11,1978,2,PF,F,15,7
652,3,11,1978,2,PF,M,14,8
833,5,6,1978,2,PF,M,14,8
995,6,9,1978,2,PF,M,16,8
1351,10,8,1978,2,PF,M,15,6
2051,9,23,1979,2,PF,F,16,7
2167,11,17,1979,2,PF,F,14,7
6457,8,16,1982,2,PF,F,15,5
6518,9,18,1982,2,PF,F,17,6
7040,11,22,1982,2,PF,M,15,7
7784,4,17,1983,2,PF,M,16,7
23912,5,23,1996,2,PF,M,17,8
238,9,13,1977,2,PE,M,20,19
517,1,8,1978,2,PE,M,26,22
604,2,18,1978,2,PE,M,22,25
671,3,11,1978,2,PE,M,20,28
1283,9,4,1978,2,PE,F,20,20
1301,9,4,1978,2,PE,M,20,17
1467,11,5,1978,2,PE,M,20,22
2457,2,25,1980,2,PE,M,21,23
2530,2,25,1980,2,PE,F,21,21
5071,11,23,1981,2,PE,M,19,19
5074,11,23,1981,2,PE,M,21,19
5076,11,23,1981,2,PE,F,21,19
5178,1,1,1982,2,PE,F,20,25
5184,1,1,1982,2,PE,F,19,21
5192,1,1,1982,2,PE,M,18,24
5196,1,1,1982,2,PE,M,19,25
5301,1,25,1982,2,PE,M,20,23
5322,1,25,1982,2,PE,M,20,22
5484,2,24,1982,2,PE,F,21,17
5487,2,24,1982,2,PE,M,19,23
5490,2,24,1982,2,PE,F,19,20
5493,2,24,1982,2,PE,M,20,23
5544,3,29,1982,2,PE,F,19,23
5562,3,29,1982,2,PE,M,20,23
6496,8,16,1982,2,PE,M,20,20
7087,11,22,1982,2,PE,M,20,23
7311,1,13,1983,2,PE,M,20,21
7417,2,27,1983,2,PE,M,19,22
7440,2,27,1983,2,PE,F,19,23
7578,3,15,1983,2,PE,M,21,26
7742,4,17,1983,2,PE,F,21,19
9777,12,31,1984,2,PE,M,19,20
9780,12,31,1984,2,PE,F,20,20
9999,2,17,1985,2,PE,M,18,16
10018,2,17,1985,2,PE,F,20,18
11083,11,17,1985,2,PE,M,21,20
11084,11,17,1985,2,PE,F,19,22
11207,12,8,1985,2,PE,M,18,19
11315,3,9,1986,2,PE,M,19,19
11948,10,5,1986,2,PE,F,21,22
12280,2,1,1987,2,PE,M,20,23
12288,2,1,1987,2,PE,F,21,22
12459,3,2,1987,2,PE,F,22,27
12589,4,6,1987,2,PE,M,19,22
12731,4,26,1987,2,PE,M,21,21
13010,7,1,1987,2,PE,F,21,21
13309,8,26,1987,2,PE,M,14,19
13332,8,26,1987,2,PE,F,20,27
13463,9,27,1987,2,PE,M,20,20
13611,10,25,1987,2,PE,M,20,20
13780,11,22,1987,2,PE,M,21,22
13787,11,22,1987,2,PE,M,20,19
13791,11,22,1987,2,PE,M,19,20
13831,11,22,1987,2,PE,F,21,27
13960,1,24,1988,2,PE,M,21,22
13963,1,24,1988,2,PE,M,19,22
13986,1,24,1988,2,PE,F,21,25
13992,1,24,1988,2,PE,M,22,24
14183,2,22,1988,2,PE,F,21,22
14301,3,21,1988,2,PE,F,20,29
14428,4,19,1988,2,PE,M,20,26
14430,4,19,1988,2,PE,F,21,29
14516,5,15,1988,2,PE,F,22,25
14624,6,12,1988,2,PE,M,20,14
14630,6,12,1988,2,PE,M,20,18
14820,8,10,1988,2,PE,M,21,20
14822,8,10,1988,2,PE,F,21,29
14841,8,10,1988,2,PE,M,21,17
15106,11,6,1988,2,PE,M,20,21
15130,11,6,1988,2,PE,F,21,19
15132,11,6,1988,2,PE,M,21,21
15136,11,6,1988,2,PE,F,21,24
15267,12,14,1988,2,PE,M,21,21
15431,1,11,1989,2,PE,M,21,22
15750,3,13,1989,2,PE,M,21,25
15772,3,13,1989,2,PE,F,21,25
15853,4,1,1989,2,PE,M,21,21
16498,10,7,1989,2,PE,M,21,21
16693,11,5,1989,2,PE,M,22,23
16709,11,5,1989,2,PE,F,21,25
16816,12,5,1989,2,PE,F,21,20
16847,12,5,1989,2,PE,F,22,25
16955,1,7,1990,2,PE,F,21,22
17085,1,30,1990,2,PE,F,22,20
19041,9,9,1991,2,PE,M,22,16
19394,12,7,1991,2,PE,F,20,20
19426,12,7,1991,2,PE,M,21,23
19429,12,7,1991,2,PE,F,19,20
19562,1,8,1992,2,PE,M,19,22
19580,1,8,1992,2,PE,F,20,19
19657,2,6,1992,2,PE,M,20,22
19661,2,6,1992,2,PE,F,20,19
19671,2,6,1992,2,PE,M,20,21
19673,2,6,1992,2,PE,F,20,18
19800,3,7,1992,2,PE,M,19,23
19818,3,7,1992,2,PE,F,19,19
19895,4,4,1992,2,PE,F,21,21
20354,9,26,1992,2,PE,M,20,26
20607,1,24,1993,2,PE,M,20,23
23258,1,27,1996,2,PE,M,20,25
23260,1,27,1996,2,PE,F,20,25
23379,2,24,1996,2,PE,F,20,17
23393,2,24,1996,2,PE,M,22,24
23396,2,24,1996,2,PE,F,20,24
23399,2,24,1996,2,PE,F,20,19
23504,3,23,1996,2,PE,M,20,21
23547,3,23,1996,2,PE,F,20,18
23583,3,23,1996,2,PE,F,19,25
23598,3,23,1996,2,PE,M,20,25
23658,4,14,1996,2,PE,M,21,20
23716,4,14,1996,2,PE,F,19,25
23729,4,14,1996,2,PE,F,20,22
23944,5,23,1996,2,PE,F,20,24
23945,5,23,1996,2,PE,M,21,21
24711,11,16,1996,2,PE,M,22,24
24714,11,16,1996,2,PE,F,20,25
24992,2,8,1997,2,PE,M,20,22
25277,3,15,1997,2,PE,M,21,24
25280,3,15,1997,2,PE,M,20,24
25494,4,12,1997,2,PE,F,20,23
26022,6,9,1997,2,PE,M,21,24
27214,11,22,1997,2,PE,M,20,21
29035,1,16,1999,2,PE,M,20,18
31520,11,25,2000,2,PE,M,20,23
32815,10,13,2001,2,PE,M,20,31
33032,11,17,2001,2,PE,F,20,21
33036,11,17,2001,2,PE,M,19,22
33228,12,15,2001,2,PE,F,20,20
33231,12,15,2001,2,PE,M,20,22
33331,1,12,2002,2,PE,F,21,23
33411,2,9,2002,2,PE,M,19,25
33953,5,15,2002,2,PE,F,20,16
33963,5,15,2002,2,PE,M,20,21
34194,6,15,2002,2,PE,F,21,25
34426,7,13,2002,2,PE,F,21,22
35201,12,7,2002,2,PE,F,21,28
35209,12,7,2002,2,PE,M,20,21
585,2,18,1978,2,DS,M,53,157
657,3,11,1978,2,DS,M,54,153
731,4,8,1978,2,DS,F,47,110
835,5,6,1978,2,DS,M,53,149
934,5,19,1978,2,DS,F,47,114
993,6,9,1978,2,DS,M,54,149
1151,8,5,1978,2,DS,M,52,165
1266,9,4,1978,2,DS,M,53,158
1365,10,8,1978,2,DS,M,53,149
1673,3,31,1979,2,DS,F,48,82
1922,7,25,1979,2,DS,F,50,80
3008,5,24,1980,2,DS,F,50,153
3009,5,24,1980,2,DS,F,52,105
3010,5,24,1980,2,DS,M,52,149
3034,6,2,1980,2,DS,M,50,102
3083,6,23,1980,2,DS,F,51,90
3380,10,12,1980,2,DS,F,53,137
3457,11,9,1980,2,DS,M,51,146
3505,11,9,1980,2,DS,F,50,131
3546,12,15,1980,2,DS,F,51,147
3778,1,12,1981,2,DS,F,51,150
3869,2,1,1981,2,DS,F,51,136
3875,2,1,1981,2,DS,M,48,130
3958,3,9,1981,2,DS,M,55,148
3973,3,9,1981,2,DS,F,53,159
3976,3,9,1981,2,DS,M,51,89
3977,3,9,1981,2,DS,M,48,75
3980,3,9,1981,2,DS,M,48,77
4447,5,4,1981,2,DS,M,51,74
4449,5,4,1981,2,DS,F,57,136
4514,6,4,1981,2,DS,F,55,140
4517,6,4,1981,2,DS,M,52,78
4648,7,8,1981,2,DS,F,53,144
4858,10,1,1981,2,DS,F,52,151
4948,10,26,1981,2,DS,F,54,172
5013,11,23,1981,2,DS,M,49,144
5027,11,23,1981,2,DS,F,51,142
5164,1,1,1982,2,DS,F,49,78
5173,1,1,1982,2,DS,M,50,83
5270,1,25,1982,2,DS,F,48,89
5282,1,25,1982,2,DS,M,52,82
5467,2,24,1982,2,DS,F,49,93
5471,2,24,1982,2,DS,M,51,102
5472,2,24,1982,2,DS,F,52,160
5474,2,24,1982,2,DS,M,48,54
5514,3,29,1982,2,DS,F,51,142
5523,3,29,1982,2,DS,M,49,94
5532,3,29,1982,2,DS,M,52,151
5767,4,29,1982,2,DS,F,52,149
5775,4,29,1982,2,DS,M,49,74
5777,4,29,1982,2,DS,F,49,78
5921,5,22,1982,2,DS,M,52,98
5934,5,22,1982,2,DS,F,52,138
6435,8,16,1982,2,DS,M,52,94
6532,9,18,1982,2,DS,M,51,110
6788,10,24,1982,2,DS,F,50,150
6836,10,24,1982,2,DS,M,51,133
6865,10,24,1982,2,DS,F,49,127
6868,10,24,1982,2,DS,M,52,130
6891,10,24,1982,2,DS,M,52,146
6916,10,24,1982,2,DS,F,49,115
7046,11,22,1982,2,DS,M,52,136
7260,1,13,1983,2,DS,M,51,148
7378,2,27,1983,2,DS,M,52,141
7564,3,15,1983,2,DS,M,50,91
7600,3,15,1983,2,DS,M,52,144
7730,4,17,1983,2,DS,M,50,91
7891,5,15,1983,2,DS,M,54,139
8001,6,18,1983,2,DS,M,53,136
8224,8,16,1983,2,DS,M,52,152
8241,8,16,1983,2,DS,M,50,130
8347,9,11,1983,2,DS,M,53,145
8355,9,11,1983,2,DS,F,53,149
8373,9,11,1983,2,DS,M,50,128
8479,10,16,1983,2,DS,F,53,144
8499,10,16,1983,2,DS,M,52,151
8511,10,16,1983,2,DS,M,51,126
8515,10,16,1983,2,DS,F,48,137
8627,11,13,1983,2,DS,F,52,132
8654,11,13,1983,2,DS,M,52,124
8883,2,5,1984,2,DS,F,52,120
9892,1,20,1985,2,DS,F,48,106
10294,4,21,1985,2,DS,M,49,139
10441,5,24,1985,2,DS,F,47,111
10503,6,16,1985,2,DS,F,50,84
10604,7,24,1985,2,DS,F,48,106
11858,9,7,1986,2,DS,M,52,128
11923,10,5,1986,2,DS,M,53,134
12020,11,16,1986,2,DS,M,52,133
12123,12,15,1986,2,DS,M,51,143
12251,2,1,1987,2,DS,M,51,136
12404,3,2,1987,2,DS,M,50,131
12557,4,6,1987,2,DS,M,53,137
12688,4,26,1987,2,DS,M,52,134
12790,5,28,1987,2,DS,M,49,139
12981,7,1,1987,2,DS,M,52,130
13420,9,27,1987,2,DS,M,49,132
13587,10,25,1987,2,DS,M,50,128
14409,4,19,1988,2,DS,M,51,128
26304,7,9,1997,2,DS,F,50,113
26571,7,29,1997,2,DS,F,49,118
26792,9,27,1997,2,DS,F,49,113
26980,10,25,1997,2,DS,F,50,108
27163,11,22,1997,2,DS,F,50,103
27306,12,28,1997,2,DS,F,51,111
27426,1,31,1998,2,DS,F,51,122
28013,6,27,1998,2,DS,F,51,106
28166,7,18,1998,2,DS,F,51,113
28552,9,20,1998,2,DS,F,51,120
28658,10,24,1998,2,DS,M,51,120
28800,11,21,1998,2,DS,F,51,112
28927,12,22,1998,2,DS,F,53,119
29038,1,16,1999,2,DS,F,51,136
29167,2,20,1999,2,DS,F,50,140
29313,3,14,1999,2,DS,F,52,153
29433,4,17,1999,2,DS,M,48,87
29436,4,17,1999,2,DS,F,51,131
29573,5,15,1999,2,DS,M,50,96
29706,6,12,1999,2,DS,M,49,102
933,5,19,1978,2,PP,F,20,13
1294,9,4,1978,2,PP,M,21,19
1898,7,4,1979,2,PP,M,20,10
8405,9,11,1983,2,PP,F,22,18
13472,9,27,1987,2,PP,M,21,16
13475,9,27,1987,2,PP,F,23,18
13576,10,25,1987,2,PP,F,24,19
16400,7,30,1989,2,PP,M,24,17
16729,11,5,1989,2,PP,M,22,15
18646,4,21,1991,2,PP,M,20,15
18848,7,12,1991,2,PP,F,23,15
18920,8,7,1991,2,PP,F,22,14
19038,9,9,1991,2,PP,F,23,15
19102,10,10,1991,2,PP,F,21,16
19947,5,2,1992,2,PP,F,22,16
19950,5,2,1992,2,PP,M,21,19
20041,5,30,1992,2,PP,F,22,20
20243,8,29,1992,2,PP,M,20,19
21510,4,10,1994,2,PP,M,22,18
21726,8,17,1994,2,PP,F,21,15
21764,9,6,1994,2,PP,F,21,15
21810,10,12,1994,2,PP,F,21,14
22381,6,27,1995,2,PP,M,22,21
22440,7,20,1995,2,PP,F,19,15
22441,7,20,1995,2,PP,F,19,17
22446,7,20,1995,2,PP,M,21,19
22449,7,20,1995,2,PP,F,19,9
22464,7,20,1995,2,PP,F,20,15
22542,8,26,1995,2,PP,F,23,18
22546,8,26,1995,2,PP,F,21,14
22557,8,26,1995,2,PP,M,23,19
22663,9,23,1995,2,PP,F,19,11
22669,9,23,1995,2,PP,F,20,17
22672,9,23,1995,2,PP,F,18,13
22673,9,23,1995,2,PP,F,21,16
22682,9,23,1995,2,PP,F,21,16
22691,9,23,1995,2,PP,M,22,20
22692,9,23,1995,2,PP,F,21,14
22696,9,23,1995,2,PP,F,20,17
22727,9,23,1995,2,PP,F,21,16
22831,10,28,1995,2,PP,F,22,14
22836,10,28,1995,2,PP,F,21,16
22851,10,28,1995,2,PP,F,22,14
22878,10,28,1995,2,PP,F,19,13
22886,10,28,1995,2,PP,F,21,13
22910,10,28,1995,2,PP,F,24,17
23028,12,2,1995,2,PP,F,22,14
23353,2,24,1996,2,PP,F,22,17
23501,3,23,1996,2,PP,F,23,18
23676,4,14,1996,2,PP,F,23,20
23892,5,23,1996,2,PP,F,24,21
23913,5,23,1996,2,PP,F,21,13
24039,6,13,1996,2,PP,F,23,21
24048,6,13,1996,2,PP,F,22,17
24172,7,20,1996,2,PP,M,22,17
24185,7,20,1996,2,PP,F,22,17
24217,7,20,1996,2,PP,M,23,12
24307,8,14,1996,2,PP,F,22,19
24318,8,14,1996,2,PP,M,23,15
24418,9,21,1996,2,PP,F,20,20
24435,9,21,1996,2,PP,F,23,21
25430,4,12,1997,2,PP,F,23,22
25453,4,12,1997,2,PP,F,23,21
25474,4,12,1997,2,PP,M,23,22
25477,4,12,1997,2,PP,M,22,22
25480,4,12,1997,2,PP,F,21,22
25522,4,12,1997,2,PP,M,22,20
25529,4,12,1997,2,PP,M,23,25
25695,5,10,1997,2,PP,M,22,20
25727,5,10,1997,2,PP,F,21,22
25753,5,10,1997,2,PP,M,21,18
25779,5,10,1997,2,PP,F,21,18
25977,6,9,1997,2,PP,M,23,22
25991,6,9,1997,2,PP,F,21,19
25994,6,9,1997,2,PP,M,22,14
26476,7,9,1997,2,PP,M,23,16
26576,7,29,1997,2,PP,F,23,18
26586,7,29,1997,2,PP,M,23,19
26627,7,29,1997,2,PP,M,23,20
26789,9,27,1997,2,PP,F,21,16
27690,3,29,1998,2,PP,M,21,18
27725,3,29,1998,2,PP,M,20,20
27763,5,2,1998,2,PP,F,22,18
27768,5,2,1998,2,PP,M,21,19
27875,5,28,1998,2,PP,M,22,21
27894,5,28,1998,2,PP,M,21,21
28030,6,27,1998,2,PP,F,23,20
28054,6,27,1998,2,PP,M,22,15
28069,6,27,1998,2,PP,M,22,13
28228,7,18,1998,2,PP,M,23,16
28324,8,22,1998,2,PP,F,24,18
28327,8,22,1998,2,PP,M,22,16
28329,8,22,1998,2,PP,M,21,11
28553,9,20,1998,2,PP,M,20,12
28559,9,20,1998,2,PP,M,22,16
28562,9,20,1998,2,PP,M,21,12
29437,4,17,1999,2,PP,M,23,22
29574,5,15,1999,2,PP,M,22,14
29576,5,15,1999,2,PP,M,22,29
29702,6,12,1999,2,PP,M,21,19
29822,9,11,1999,2,PP,F,22,18
29862,10,9,1999,2,PP,M,22,19
29863,10,9,1999,2,PP,F,22,17
29947,11,6,1999,2,PP,M,21,15
29948,11,6,1999,2,PP,F,22,12
29949,11,6,1999,2,PP,F,22,13
30064,12,5,1999,2,PP,M,21,18
30069,12,5,1999,2,PP,F,23,22
30170,1,8,2000,2,PP,M,21,17
30301,2,5,2000,2,PP,M,22,18
30302,2,5,2000,2,PP,F,22,17
30304,2,5,2000,2,PP,M,22,18
30306,2,5,2000,2,PP,M,22,17
30431,3,4,2000,2,PP,M,22,21
30432,3,4,2000,2,PP,F,23,17
30434,3,4,2000,2,PP,M,22,22
30439,3,4,2000,2,PP,M,22,19
30608,4,30,2000,2,PP,M,22,22
30609,4,30,2000,2,PP,M,21,19
30733,6,3,2000,2,PP,M,27,10
30740,6,3,2000,2,PP,M,22,14
30913,7,1,2000,2,PP,F,21,16
30915,7,1,2000,2,PP,M,22,18
31106,7,22,2000,2,PP,M,23,17
31107,7,22,2000,2,PP,M,22,14
31108,7,22,2000,2,PP,M,23,15
31204,8,25,2000,2,PP,F,21,14
31207,8,25,2000,2,PP,M,23,17
31208,8,25,2000,2,PP,M,22,15
31209,8,25,2000,2,PP,F,22,15
31211,8,25,2000,2,PP,M,23,19
31214,8,25,2000,2,PP,M,23,17
31387,9,30,2000,2,PP,M,22,15
31389,9,30,2000,2,PP,M,22,17
31944,4,21,2001,2,PP,F,22,21
31947,4,21,2001,2,PP,M,22,24
32162,6,25,2001,2,PP,M,22,22
32163,6,25,2001,2,PP,M,23,16
32164,6,25,2001,2,PP,M,22,17
32378,8,25,2001,2,PP,M,23,19
32379,8,25,2001,2,PP,F,22,17
32387,8,25,2001,2,PP,M,22,18
32599,9,22,2001,2,PP,M,22,20
32606,9,22,2001,2,PP,M,24,19
32608,9,22,2001,2,PP,M,22,18
32609,9,22,2001,2,PP,M,23,17
32819,10,13,2001,2,PP,M,23,19
32824,10,13,2001,2,PP,M,23,19
32830,10,13,2001,2,PP,M,21,16
33034,11,17,2001,2,PP,M,21,16
33226,12,15,2001,2,PP,M,21,17
33412,2,9,2002,2,PP,M,22,17
33578,3,13,2002,2,PP,M,22,20
33584,3,13,2002,2,PP,M,23,23
33843,4,17,2002,2,PP,F,22,14
33845,4,17,2002,2,PP,M,23,22
33846,4,17,2002,2,PP,F,21,17
33957,5,15,2002,2,PP,M,23,22
33959,5,15,2002,2,PP,F,22,20
33965,5,15,2002,2,PP,F,22,18
34193,6,15,2002,2,PP,F,20,9
34197,6,15,2002,2,PP,M,23,22
34423,7,13,2002,2,PP,M,23,22
34425,7,13,2002,2,PP,F,20,12
34430,7,13,2002,2,PP,F,19,13
34432,7,13,2002,2,PP,F,21,18
34433,7,13,2002,2,PP,F,20,13
34434,7,13,2002,2,PP,M,22,15
34773,10,5,2002,2,PP,F,22,16
34774,10,5,2002,2,PP,F,20,18
34984,11,9,2002,2,PP,M,22,14
34988,11,9,2002,2,PP,F,23,15
35202,12,7,2002,2,PP,M,21,14
35401,12,29,2002,2,PP,M,21,14
35408,12,29,2002,2,PP,M,21,13
16513,10,7,1989,2,SH,F,32,140
16699,11,5,1989,2,SH,M,27,42
17327,3,30,1990,2,SH,M,30,69
26608,7,29,1997,2,SH,F,30,80
26640,7,29,1997,2,SH,F,26,43
30738,6,3,2000,2,SH,M,28,48
32044,5,26,2001,2,SH,M,30,79
32816,10,13,2001,2,SH,F,28,101
33029,11,17,2001,2,SH,M,28,65
33413,2,9,2002,2,SH,F,30,57
33839,4,17,2002,2,SH,M,30,79
663,3,11,1978,2,OT,M,18,25
670,3,11,1978,2,OT,F,20,25
918,5,19,1978,2,OT,F,21,30
1472,11,5,1978,2,OT,F,20,23
1924,7,25,1979,2,OT,F,19,25
2003,8,23,1979,2,OT,F,21,27
2011,8,23,1979,2,OT,M,21,20
2050,9,23,1979,2,OT,F,20,23
2054,9,23,1979,2,OT,F,20,29
2392,1,16,1980,2,OT,F,19,20
3232,8,14,1980,2,OT,M,21,30
3311,9,8,1980,2,OT,F,20,21
3528,11,9,1980,2,OT,F,20,21
3587,12,15,1980,2,OT,F,19,21
3740,1,12,1981,2,OT,M,20,27
4956,10,26,1981,2,OT,M,22,22
4958,10,26,1981,2,OT,F,21,22
5018,11,23,1981,2,OT,M,21,23
5020,11,23,1981,2,OT,F,20,22
5305,1,25,1982,2,OT,M,19,24
6562,9,18,1982,2,OT,M,20,28
6809,10,24,1982,2,OT,M,21,27
6928,10,24,1982,2,OT,M,21,28
7058,11,22,1982,2,OT,M,21,27
7270,1,13,1983,2,OT,M,21,26
8127,7,17,1983,2,OT,F,22,29
8148,7,17,1983,2,OT,F,19,27
8372,9,11,1983,2,OT,F,18,24
8490,10,16,1983,2,OT,F,19,26
8506,10,16,1983,2,OT,M,20,24
8650,11,13,1983,2,OT,M,19,24
8670,11,13,1983,2,OT,F,19,25
9789,12,31,1984,2,OT,M,20,21
10827,9,22,1985,2,OT,M,21,22
10946,10,13,1985,2,OT,M,21,28
10953,10,13,1985,2,OT,F,19,20
10956,10,13,1985,2,OT,F,21,26
13484,9,27,1987,2,OT,M,20,24
13607,10,25,1987,2,OT,M,21,23
13637,10,25,1987,2,OT,F,21,24
14288,3,21,1988,2,OT,F,20,26
14416,4,19,1988,2,OT,F,20,27
14521,5,15,1988,2,OT,F,20,30
14736,7,15,1988,2,OT,F,21,38
14903,9,12,1988,2,OT,M,21,21
15099,11,6,1988,2,OT,M,21,23
15134,11,6,1988,2,OT,F,21,24
15646,2,5,1989,2,OT,M,21,24
16411,7,30,1989,2,OT,M,18,22
16704,11,5,1989,2,OT,M,22,22
16708,11,5,1989,2,OT,F,20,23
16849,12,5,1989,2,OT,M,21,22
16961,1,7,1990,2,OT,F,20,23
17545,5,24,1990,2,OT,F,20,25
17918,10,16,1990,2,OT,F,22,24
17997,11,10,1990,2,OT,M,20,22
18000,11,10,1990,2,OT,F,20,20
18094,12,15,1990,2,OT,F,21,26
18117,12,15,1990,2,OT,M,21,22
18228,1,11,1991,2,OT,M,20,22
18232,1,11,1991,2,OT,F,20,25
18343,2,16,1991,2,OT,M,21,27
18347,2,16,1991,2,OT,F,21,24
18375,2,16,1991,2,OT,M,20,24
18468,3,13,1991,2,OT,M,20,29
18733,6,13,1991,2,OT,F,15,28
18839,7,12,1991,2,OT,F,21,21
18909,8,7,1991,2,OT,F,23,31
18911,8,7,1991,2,OT,M,21,20
19017,9,9,1991,2,OT,M,22,22
19019,9,9,1991,2,OT,F,22,24
19040,9,9,1991,2,OT,F,20,18
19124,10,10,1991,2,OT,M,20,24
19136,10,10,1991,2,OT,F,21,21
19223,11,13,1991,2,OT,F,20,24
19238,11,13,1991,2,OT,M,20,25
19251,11,13,1991,2,OT,M,19,25
19436,12,7,1991,2,OT,M,20,23
19439,12,7,1991,2,OT,M,20,24
19576,1,8,1992,2,OT,M,19,22
19639,2,6,1992,2,OT,M,21,20
20014,5,30,1992,2,OT,F,21,23
20020,5,30,1992,2,OT,M,19,16
20024,5,30,1992,2,OT,M,23,30
20036,5,30,1992,2,OT,M,19,28
20205,7,30,1992,2,OT,M,22,23
20462,10,18,1992,2,OT,M,21,23
20728,3,17,1993,2,OT,M,17,26
21340,2,1,1994,2,OT,M,20,36
21400,2,20,1994,2,OT,M,20,27
21492,4,10,1994,2,OT,M,21,31
21494,4,10,1994,2,OT,F,20,30
21577,5,18,1994,2,OT,M,20,32
22566,8,26,1995,2,OT,F,23,19
22719,9,23,1995,2,OT,M,20,27
23038,12,2,1995,2,OT,F,21,23
23151,12,21,1995,2,OT,F,19,22
23164,12,21,1995,2,OT,M,20,29
24176,7,20,1996,2,OT,F,19,23
24413,9,21,1996,2,OT,F,19,31
24426,9,21,1996,2,OT,M,22,27
24705,11,16,1996,2,OT,F,22,27
24806,12,18,1996,2,OT,F,20,27
24825,12,18,1996,2,OT,M,20,23
24981,2,8,1997,2,OT,M,20,24
25206,3,15,1997,2,OT,F,21,39
25233,3,15,1997,2,OT,M,20,32
25261,3,15,1997,2,OT,M,20,27
25486,4,12,1997,2,OT,F,21,29
25761,5,10,1997,2,OT,M,21,27
25839,5,10,1997,2,OT,F,22,31
25973,6,9,1997,2,OT,M,19,18
26015,6,9,1997,2,OT,F,21,31
26341,7,9,1997,2,OT,M,20,30
26507,7,9,1997,2,OT,F,20,28
26565,7,29,1997,2,OT,M,20,18
26604,7,29,1997,2,OT,M,20,28
26613,7,29,1997,2,OT,M,20,24
26808,9,27,1997,2,OT,F,21,34
26842,9,27,1997,2,OT,M,21,26
27192,11,22,1997,2,OT,F,21,24
27221,11,22,1997,2,OT,M,21,22
27323,12,28,1997,2,OT,M,20,22
27343,12,28,1997,2,OT,F,20,26
27438,1,31,1998,2,OT,F,21,25
27461,1,31,1998,2,OT,M,21,22
27727,3,29,1998,2,OT,M,21,23
27780,5,2,1998,2,OT,M,19,29
28555,9,20,1998,2,OT,M,20,20
28557,9,20,1998,2,OT,M,20,20
28656,10,24,1998,2,OT,M,19,23
28659,10,24,1998,2,OT,M,20,27
28664,10,24,1998,2,OT,F,21,28
28666,10,24,1998,2,OT,M,20,22
28803,11,21,1998,2,OT,F,19,23
28923,12,22,1998,2,OT,F,20,23
28924,12,22,1998,2,OT,M,20,27
28925,12,22,1998,2,OT,F,21,31
29030,1,16,1999,2,OT,M,20,22
29031,1,16,1999,2,OT,M,20,26
29034,1,16,1999,2,OT,F,20,25
30912,7,1,2000,2,OT,M,20,23
31213,8,25,2000,2,OT,F,21,32
31384,9,30,2000,2,OT,M,20,25
31388,9,30,2000,2,OT,F,20,30
31519,11,25,2000,2,OT,M,20,26
31521,11,25,2000,2,OT,F,20,30
31627,12,22,2000,2,OT,M,20,25
31628,12,22,2000,2,OT,M,19,28
31630,12,22,2000,2,OT,F,20,28
31715,1,21,2001,2,OT,M,20,27
32383,8,25,2001,2,OT,M,20,25
32384,8,25,2001,2,OT,M,21,23
32385,8,25,2001,2,OT,F,21,31
32389,8,25,2001,2,OT,M,21,26
32390,8,25,2001,2,OT,F,21,23
32598,9,22,2001,2,OT,M,20,24
32602,9,22,2001,2,OT,M,20,23
32818,10,13,2001,2,OT,M,20,26
32820,10,13,2001,2,OT,M,20,21
32821,10,13,2001,2,OT,M,20,22
32823,10,13,2001,2,OT,M,20,26
32829,10,13,2001,2,OT,M,20,22
33028,11,17,2001,2,OT,M,20,21
33033,11,17,2001,2,OT,M,20,25
33227,12,15,2001,2,OT,M,20,23
33229,12,15,2001,2,OT,M,20,23
33326,1,12,2002,2,OT,F,20,26
33327,1,12,2002,2,OT,M,20,24
33328,1,12,2002,2,OT,F,21,22
33332,1,12,2002,2,OT,F,20,18
33333,1,12,2002,2,OT,M,20,25
33334,1,12,2002,2,OT,F,20,22
33585,3,13,2002,2,OT,F,20,23
33838,4,17,2002,2,OT,F,20,25
33840,4,17,2002,2,OT,M,21,29
33952,5,15,2002,2,OT,F,20,27
34983,11,9,2002,2,OT,F,21,24
